Time,load_MW,solar_MW,wind_MW,net_load_MW,source,as_of_date,hour,ev_load_MW_low,net_load_plus_ev_MW_low,ev_load_MW_mid,net_load_plus_ev_MW_mid,ev_load_MW_high,net_load_plus_ev_MW_high
2024-09-05 00:00:00-07:00,30537,0.0,2935.0833333333335,27601.916666666668,CAISO via gridstatus,2024-09-05,0,848.6450744059141,28450.561741072583,1145.670850447984,28747.58751711465,1400.2643727697582,29002.181039436426
2024-09-05 01:00:00-07:00,29670,0.0,2757.0,26913.0,CAISO via gridstatus,2024-09-05,1,549.7317308696041,27462.731730869604,742.1378366739656,27655.137836673966,907.0573559348469,27820.05735593485
2024-09-05 02:00:00-07:00,28926,0.0,2479.5,26446.5,CAISO via gridstatus,2024-09-05,2,324.61985554556986,26771.11985554557,438.2368049865193,26884.736804986518,535.6227616501903,26982.12276165019
2024-09-05 03:00:00-07:00,28435,0.0,2337.5833333333335,26097.416666666668,CAISO via gridstatus,2024-09-05,3,186.47511510737317,26283.89178177404,251.74140539495377,26349.158072061622,307.68393992716574,26405.100606593835
2024-09-05 04:00:00-07:00,27528,0.0,2109.9166666666665,25418.083333333332,CAISO via gridstatus,2024-09-05,4,141.58347872534594,25559.666812058676,191.13769627921704,25609.22102961255,233.61273989682084,25651.696073230152
2024-09-05 05:00:00-07:00,27457,0.0,1940.3333333333333,25516.666666666668,CAISO via gridstatus,2024-09-05,5,213.81623080619883,25730.482897472866,288.6519115883684,25805.318578255035,352.7967808302281,25869.463447496895
2024-09-05 06:00:00-07:00,28346,157.16666666666666,1619.3333333333333,26569.5,CAISO via gridstatus,2024-09-05,6,387.8149075167277,26957.314907516728,523.5501251475824,27093.050125147583,639.8945974026008,27209.3945974026
2024-09-05 07:00:00-07:00,30899,5130.666666666667,1296.0,24472.333333333332,CAISO via gridstatus,2024-09-05,7,550.0552461831633,25022.388579516497,742.5745823472704,25214.907915680604,907.5911562022194,25379.92448953555
2024-09-05 08:00:00-07:00,34532,13375.25,1120.5833333333333,20036.166666666668,CAISO via gridstatus,2024-09-05,8,614.8886033920945,20651.05527005876,830.0996145793276,20866.266281245997,1014.566195596956,21050.732862263623
2024-09-05 09:00:00-07:00,35228,16334.083333333334,1042.25,17851.666666666664,CAISO via gridstatus,2024-09-05,9,586.0779730538745,18437.74463972054,791.2052636227306,18642.871930289395,967.028655538893,18818.695322205556
2024-09-05 10:00:00-07:00,35572,17558.666666666668,807.1666666666666,17206.166666666664,CAISO via gridstatus,2024-09-05,10,528.5995921383421,17734.766258805008,713.609449386762,17919.776116053425,872.1893270282646,18078.355993694928
2024-09-05 11:00:00-07:00,36585,17512.583333333332,839.4166666666666,18233.0,CAISO via gridstatus,2024-09-05,11,493.92200788716883,18726.92200788717,666.7947106476779,18899.79471064768,814.9713130138286,19047.97131301383
2024-09-05 12:00:00-07:00,38106,17606.083333333332,866.3333333333334,19633.583333333336,CAISO via gridstatus,2024-09-05,12,461.71187567282414,20095.29520900616,623.3110321583126,20256.894365491647,761.8245948601599,20395.407928193497
2024-09-05 13:00:00-07:00,40230,17554.666666666668,890.4166666666666,21784.916666666664,CAISO via gridstatus,2024-09-05,13,433.0219158062517,22217.938582472914,584.5795863384399,22369.496253005105,714.4861610803154,22499.40282774698
2024-09-05 14:00:00-07:00,42917,17359.166666666668,1005.0833333333334,24552.75,CAISO via gridstatus,2024-09-05,14,386.7259120333261,24939.475912033326,522.0799812449902,25074.82998124499,638.0977548549881,25190.84775485499
2024-09-05 15:00:00-07:00,45739,16830.416666666668,1302.25,27606.333333333332,CAISO via gridstatus,2024-09-05,15,301.12909029485564,27907.46242362819,406.52427189805513,28012.857605231387,496.86299898651185,28103.196332319843
2024-09-05 16:00:00-07:00,47340,15614.5,1566.5833333333333,30158.916666666668,CAISO via gridstatus,2024-09-05,16,308.43594646152303,30467.35261312819,416.3885277230561,30575.305194389723,508.91931166151306,30667.83597832818
2024-09-05 17:00:00-07:00,47759,11512.75,2091.9166666666665,34154.333333333336,CAISO via gridstatus,2024-09-05,17,362.18316678131055,34516.516500114645,488.9472751547693,34643.28060848811,597.6022251891625,34751.9355585225
2024-09-05 18:00:00-07:00,46907,3361.75,2585.0,40960.25,CAISO via gridstatus,2024-09-05,18,389.54501115011186,41349.79501115011,525.8857650526511,41486.13576505265,642.7492683976847,41602.99926839768
2024-09-05 19:00:00-07:00,45088,18.916666666666668,3190.1666666666665,41878.91666666667,CAISO via gridstatus,2024-09-05,19,424.1567078431458,42303.07337450982,572.6115555882468,42451.52822225492,699.8585679411906,42578.77523460786
2024-09-05 20:00:00-07:00,43503,0.0,3401.8333333333335,40101.166666666664,CAISO via gridstatus,2024-09-05,20,592.4786902187195,40693.64535688538,799.8462317952715,40901.01289846194,977.5898388608873,41078.75650552755
2024-09-05 21:00:00-07:00,41169,0.0,3276.4166666666665,37892.583333333336,CAISO via gridstatus,2024-09-05,21,718.6740927251836,38611.25742605852,970.210025178998,38862.79335851233,1185.812252996553,39078.39558632989
2024-09-05 22:00:00-07:00,37771,0.0,3303.6666666666665,34467.333333333336,CAISO via gridstatus,2024-09-05,22,1001.9084183533006,35469.24175168663,1352.5763647769559,35819.90969811029,1653.1488902829462,36120.48222361628
2024-09-05 23:00:00-07:00,34825,0.0,3127.9166666666665,31697.083333333332,CAISO via gridstatus,2024-09-05,23,1079.7993570280585,32776.88269036139,1457.729131987879,33154.812465321214,1781.6689390962968,33478.75227242963
